departamento,codigo_departamento,municipio,codigo_municipio,poblacion,fecha,eventos,Date_reported,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
ZACAPA,19,ESTANZUELA,1902,10859,2020-08-19,1,2020-08-19,903,63847,30,2419
HUEHUETENANGO,13,SAN RAFAEL LA INDEPENDENCIA,1314,18222,2020-08-19,1,2020-08-19,903,63847,30,2419
JUTIAPA,22,ASUNCION MITA,2205,51770,2020-08-19,1,2020-08-19,903,63847,30,2419
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-20,8,2020-08-20,1034,64881,48,2467
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-20,2,2020-08-20,1034,64881,48,2467
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,MIXCO,108,494561,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-20,1,2020-08-20,1034,64881,48,2467
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-20,1,2020-08-20,1034,64881,48,2467
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,AMATITLAN,114,147604,2020-08-20,1,2020-08-20,1034,64881,48,2467
SUCHITEPEQUEZ,10,CHICACAO,1013,67994,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-08-20,1,2020-08-20,1034,64881,48,2467
SOLOLA,7,SOLOLA,701,98886,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-08-20,1,2020-08-20,1034,64881,48,2467
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-20,1,2020-08-20,1034,64881,48,2467
CHIMALTENANGO,4,SAN ANDRES ITZAPA,413,34591,2020-08-20,2,2020-08-20,1034,64881,48,2467
IZABAL,18,LIVINGSTON,1802,79360,2020-08-20,1,2020-08-20,1034,64881,48,2467
HUEHUETENANGO,13,CHIANTLA,1302,91954,2020-08-20,1,2020-08-20,1034,64881,48,2467
PETEN,17,SAN BENITO,1703,52439,2020-08-20,1,2020-08-20,1034,64881,48,2467
ESCUINTLA,5,SIQUINALA,504,25677,2020-08-20,1,2020-08-20,1034,64881,48,2467
IZABAL,18,MORALES,1804,106156,2020-08-20,1,2020-08-20,1034,64881,48,2467
SAN MARCOS,12,EL TUMBADOR,1213,51299,2020-08-20,1,2020-08-20,1034,64881,48,2467
SANTA ROSA,6,TAXISCO,609,36117,2020-08-20,1,2020-08-20,1034,64881,48,2467
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-20,1,2020-08-20,1034,64881,48,2467
IZABAL,18,LOS AMATES,1805,63841,2020-08-20,1,2020-08-20,1034,64881,48,2467
CHIMALTENANGO,4,PATZICIA,409,39337,2020-08-20,2,2020-08-20,1034,64881,48,2467
QUICHE,14,SACAPULAS,1416,54845,2020-08-20,1,2020-08-20,1034,64881,48,2467
SOLOLA,7,NAHUALA,705,91523,2020-08-20,1,2020-08-20,1034,64881,48,2467
SOLOLA,7,SANTA CLARA LA LAGUNA,707,10200,2020-08-20,1,2020-08-20,1034,64881,48,2467
ALTA VERAPAZ,16,LANQUIN,1611,26146,2020-08-20,1,2020-08-20,1034,64881,48,2467
ALTA VERAPAZ,16,TUCURU,1606,50093,2020-08-20,1,2020-08-20,1034,64881,48,2467
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-21,6,2020-08-21,1102,65983,39,2506
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-21,1,2020-08-21,1102,65983,39,2506
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-21,2,2020-08-21,1102,65983,39,2506
GUATEMALA,1,MIXCO,108,494561,2020-08-21,3,2020-08-21,1102,65983,39,2506
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-21,1,2020-08-21,1102,65983,39,2506
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-21,1,2020-08-21,1102,65983,39,2506
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-21,1,2020-08-21,1102,65983,39,2506
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-08-21,1,2020-08-21,1102,65983,39,2506
SAN MARCOS,12,NUEVO PROGRESO,1212,31500,2020-08-21,1,2020-08-21,1102,65983,39,2506
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-21,1,2020-08-21,1102,65983,39,2506
SUCHITEPEQUEZ,10,SAN PABLO JOCOPILAS,1009,22048,2020-08-21,1,2020-08-21,1102,65983,39,2506
SAN MARCOS,12,AYUTLA,1217,45434,2020-08-21,1,2020-08-21,1102,65983,39,2506
QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,909,60791,2020-08-21,1,2020-08-21,1102,65983,39,2506
IZABAL,18,MORALES,1804,106156,2020-08-21,3,2020-08-21,1102,65983,39,2506
SANTA ROSA,6,SANTA ROSA DE LIMA,603,21088,2020-08-21,1,2020-08-21,1102,65983,39,2506
ALTA VERAPAZ,16,CHISEC,1613,104428,2020-08-21,1,2020-08-21,1102,65983,39,2506
GUATEMALA,1,SAN RAYMUNDO,111,38386,2020-08-21,1,2020-08-21,1102,65983,39,2506
HUEHUETENANGO,13,SANTIAGO CHIMALTENANGO,1330,13971,2020-08-21,1,2020-08-21,1102,65983,39,2506
BAJA VERAPAZ,15,SAN JERONIMO,1507,27591,2020-08-21,1,2020-08-21,1102,65983,39,2506
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-22,3,2020-08-22,958,66941,26,2532
CHIMALTENANGO,4,PATZUN,407,69560,2020-08-22,1,2020-08-22,958,66941,26,2532
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-22,1,2020-08-22,958,66941,26,2532
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-22,3,2020-08-22,958,66941,26,2532
ZACAPA,19,ZACAPA,1901,65730,2020-08-22,1,2020-08-22,958,66941,26,2532
ESCUINTLA,5,SANTA LUCIA COTZUMALGUAPA,502,123979,2020-08-22,1,2020-08-22,958,66941,26,2532
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-22,1,2020-08-22,958,66941,26,2532
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-22,2,2020-08-22,958,66941,26,2532
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-22,1,2020-08-22,958,66941,26,2532
GUATEMALA,1,CHINAUTLA,106,121721,2020-08-22,1,2020-08-22,958,66941,26,2532
SOLOLA,7,SOLOLA,701,98886,2020-08-22,2,2020-08-22,958,66941,26,2532
HUEHUETENANGO,13,SAN JUAN ATITAN,1316,25165,2020-08-22,1,2020-08-22,958,66941,26,2532
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-22,1,2020-08-22,958,66941,26,2532
EL PROGRESO,2,SANSARE,206,13535,2020-08-22,1,2020-08-22,958,66941,26,2532
QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,909,60791,2020-08-22,2,2020-08-22,958,66941,26,2532
IZABAL,18,MORALES,1804,106156,2020-08-22,1,2020-08-22,958,66941,26,2532
CHIMALTENANGO,4,EL TEJAR,416,22618,2020-08-22,1,2020-08-22,958,66941,26,2532
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-22,1,2020-08-22,958,66941,26,2532
RETALHULEU,11,SAN MARTIN ZAPOTITLAN,1104,12905,2020-08-22,1,2020-08-22,958,66941,26,2532
QUETZALTENANGO,9,GENOVA,921,45162,2020-08-22,1,2020-08-22,958,66941,26,2532
TOTONICAPAN,8,MOMOSTENANGO,805,136909,2020-08-22,1,2020-08-22,958,66941,26,2532
QUICHE,14,CHICHE,1402,32038,2020-08-22,1,2020-08-22,958,66941,26,2532
QUICHE,14,NEBAJ,1413,75979,2020-08-22,1,2020-08-22,958,66941,26,2532
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-23,2,2020-08-23,915,67856,48,2580
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-23,1,2020-08-23,915,67856,48,2580
ESCUINTLA,5,SANTA LUCIA COTZUMALGUAPA,502,123979,2020-08-23,1,2020-08-23,915,67856,48,2580
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-23,1,2020-08-23,915,67856,48,2580
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-23,2,2020-08-23,915,67856,48,2580
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-08-23,1,2020-08-23,915,67856,48,2580
SACATEPEQUEZ,3,SUMPANGO,304,45249,2020-08-23,1,2020-08-23,915,67856,48,2580
GUATEMALA,1,SANTA CATARINA PINULA,102,86150,2020-08-23,1,2020-08-23,915,67856,48,2580
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-23,1,2020-08-23,915,67856,48,2580
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-08-23,1,2020-08-23,915,67856,48,2580
SACATEPEQUEZ,3,SAN MIGUEL DUEÑAS,313,15231,2020-08-23,1,2020-08-23,915,67856,48,2580
QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,909,60791,2020-08-23,1,2020-08-23,915,67856,48,2580
TOTONICAPAN,8,SAN FRANCISCO EL ALTO,803,64224,2020-08-23,1,2020-08-23,915,67856,48,2580
IZABAL,18,MORALES,1804,106156,2020-08-23,1,2020-08-23,915,67856,48,2580
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2020-08-23,1,2020-08-23,915,67856,48,2580
QUETZALTENANGO,9,GENOVA,921,45162,2020-08-23,1,2020-08-23,915,67856,48,2580
QUETZALTENANGO,9,SAN MATEO,910,8658,2020-08-23,1,2020-08-23,915,67856,48,2580
HUEHUETENANGO,13,SAN RAFAEL PETZAL,1328,12330,2020-08-23,1,2020-08-23,915,67856,48,2580
SAN MARCOS,12,SAN ANTONIO SACATEPEQUEZ,1203,20579,2020-08-23,1,2020-08-23,915,67856,48,2580
HUEHUETENANGO,13,SANTIAGO CHIMALTENANGO,1330,13971,2020-08-23,1,2020-08-23,915,67856,48,2580
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-24,7,2020-08-24,332,68188,14,2594
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-24,1,2020-08-24,332,68188,14,2594
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-24,1,2020-08-24,332,68188,14,2594
GUATEMALA,1,MIXCO,108,494561,2020-08-24,1,2020-08-24,332,68188,14,2594
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-24,2,2020-08-24,332,68188,14,2594
PETEN,17,FLORES,1701,43067,2020-08-24,2,2020-08-24,332,68188,14,2594
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-24,1,2020-08-24,332,68188,14,2594
GUATEMALA,1,SAN MIGUEL PETAPA,117,145417,2020-08-24,2,2020-08-24,332,68188,14,2594
GUATEMALA,1,AMATITLAN,114,147604,2020-08-24,1,2020-08-24,332,68188,14,2594
SACATEPEQUEZ,3,SANTIAGO SACATEPEQUEZ,306,36409,2020-08-24,1,2020-08-24,332,68188,14,2594
HUEHUETENANGO,13,CUILCO,1304,65178,2020-08-24,1,2020-08-24,332,68188,14,2594
ESCUINTLA,5,LA DEMOCRACIA,503,25479,2020-08-24,1,2020-08-24,332,68188,14,2594
SAN MARCOS,12,SAN PEDRO SACATEPEQUEZ,1202,84350,2020-08-24,1,2020-08-24,332,68188,14,2594
JUTIAPA,22,YUPILTEPEQUE,2206,17833,2020-08-24,1,2020-08-24,332,68188,14,2594
BAJA VERAPAZ,15,SALAMA,1501,70066,2020-08-24,1,2020-08-24,332,68188,14,2594
PETEN,17,SAN BENITO,1703,52439,2020-08-24,1,2020-08-24,332,68188,14,2594
IZABAL,18,MORALES,1804,106156,2020-08-24,1,2020-08-24,332,68188,14,2594
SUCHITEPEQUEZ,10,PATULUL,1014,41984,2020-08-24,1,2020-08-24,332,68188,14,2594
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-24,1,2020-08-24,332,68188,14,2594
QUETZALTENANGO,9,SALCAJA,902,20851,2020-08-24,1,2020-08-24,332,68188,14,2594
ALTA VERAPAZ,16,FRAY BARTOLOME DE LAS CASAS,1615,76047,2020-08-24,1,2020-08-24,332,68188,14,2594
PETEN,17,SAYAXCHE,1710,97003,2020-08-24,1,2020-08-24,332,68188,14,2594
QUETZALTENANGO,9,SAN MARTIN SACATEPEQUEZ,912,32771,2020-08-24,1,2020-08-24,332,68188,14,2594
HUEHUETENANGO,13,SAN ILDELFONSO IXTAHUACAN,1309,54382,2020-08-24,1,2020-08-24,332,68188,14,2594
CHIMALTENANGO,4,POCHUTA,408,10996,2020-08-24,1,2020-08-24,332,68188,14,2594
SOLOLA,7,SAN JOSE CHACAYA,702,5128,2020-08-24,1,2020-08-24,332,68188,14,2594
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-25,11,2020-08-25,345,68533,17,2611
CHIMALTENANGO,4,PATZUN,407,69560,2020-08-25,1,2020-08-25,345,68533,17,2611
SACATEPEQUEZ,3,ANTIGUA GUATEMALA,301,58338,2020-08-25,1,2020-08-25,345,68533,17,2611
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-25,1,2020-08-25,345,68533,17,2611
SUCHITEPEQUEZ,10,SAN ANTONIO SUCHITEPEQUEZ,1010,64441,2020-08-25,1,2020-08-25,345,68533,17,2611
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-25,1,2020-08-25,345,68533,17,2611
GUATEMALA,1,MIXCO,108,494561,2020-08-25,1,2020-08-25,345,68533,17,2611
ESCUINTLA,5,SANTA LUCIA COTZUMALGUAPA,502,123979,2020-08-25,1,2020-08-25,345,68533,17,2611
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-25,2,2020-08-25,345,68533,17,2611
QUICHE,14,CHICHICASTENANGO,1406,148943,2020-08-25,1,2020-08-25,345,68533,17,2611
ESCUINTLA,5,NUEVA CONCEPCION,513,80234,2020-08-25,1,2020-08-25,345,68533,17,2611
GUATEMALA,1,SAN JOSE PINULA,103,87912,2020-08-25,1,2020-08-25,345,68533,17,2611
BAJA VERAPAZ,15,SALAMA,1501,70066,2020-08-25,1,2020-08-25,345,68533,17,2611
PETEN,17,SAN BENITO,1703,52439,2020-08-25,1,2020-08-25,345,68533,17,2611
ALTA VERAPAZ,16,COBAN,1601,224109,2020-08-25,2,2020-08-25,345,68533,17,2611
PETEN,17,LAS CRUCES,1713,37915,2020-08-25,1,2020-08-25,345,68533,17,2611
JALAPA,21,JALAPA,2101,188522,2020-08-25,1,2020-08-25,345,68533,17,2611
ESCUINTLA,5,TIQUISATE,506,62895,2020-08-25,1,2020-08-25,345,68533,17,2611
ALTA VERAPAZ,16,SAN CRISTOBAL VERAPAZ,1603,79308,2020-08-25,1,2020-08-25,345,68533,17,2611
PETEN,17,SAYAXCHE,1710,97003,2020-08-25,1,2020-08-25,345,68533,17,2611
ZACAPA,19,GUALAN,1904,49410,2020-08-25,2,2020-08-25,345,68533,17,2611
ESCUINTLA,5,GUANAGAZAPA,508,17234,2020-08-25,1,2020-08-25,345,68533,17,2611
CHIQUIMULA,20,JOCOTAN,2004,73093,2020-08-25,1,2020-08-25,345,68533,17,2611
ZACAPA,19,SAN JORGE,1911,13384,2020-08-25,1,2020-08-25,345,68533,17,2611
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-26,6,2020-08-26,1118,69651,19,2630
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-26,1,2020-08-26,1118,69651,19,2630
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-26,3,2020-08-26,1118,69651,19,2630
GUATEMALA,1,MIXCO,108,494561,2020-08-26,3,2020-08-26,1118,69651,19,2630
GUATEMALA,1,VILLA CANALES,116,165026,2020-08-26,1,2020-08-26,1118,69651,19,2630
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-26,2,2020-08-26,1118,69651,19,2630
SUCHITEPEQUEZ,10,MAZATENANGO,1001,83448,2020-08-26,1,2020-08-26,1118,69651,19,2630
SUCHITEPEQUEZ,10,CHICACAO,1013,67994,2020-08-26,1,2020-08-26,1118,69651,19,2630
QUICHE,14,CHINIQUE,1403,13294,2020-08-26,1,2020-08-26,1118,69651,19,2630
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-08-26,1,2020-08-26,1118,69651,19,2630
BAJA VERAPAZ,15,RABINAL,1503,45937,2020-08-26,2,2020-08-26,1118,69651,19,2630
QUETZALTENANGO,9,CONCEPCION CHIQUIRICHAPA,911,20245,2020-08-26,1,2020-08-26,1118,69651,19,2630
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-26,1,2020-08-26,1118,69651,19,2630
EL PROGRESO,2,GUASTATOYA,201,27001,2020-08-26,1,2020-08-26,1118,69651,19,2630
PETEN,17,SAN BENITO,1703,52439,2020-08-26,1,2020-08-26,1118,69651,19,2630
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-08-26,1,2020-08-26,1118,69651,19,2630
ALTA VERAPAZ,16,COBAN,1601,224109,2020-08-26,2,2020-08-26,1118,69651,19,2630
CHIMALTENANGO,4,ZARAGOZA,415,28473,2020-08-26,1,2020-08-26,1118,69651,19,2630
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2020-08-26,1,2020-08-26,1118,69651,19,2630
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-26,2,2020-08-26,1118,69651,19,2630
TOTONICAPAN,8,MOMOSTENANGO,805,136909,2020-08-26,1,2020-08-26,1118,69651,19,2630
JALAPA,21,SAN PEDRO PINULA,2102,76020,2020-08-26,1,2020-08-26,1118,69651,19,2630
SAN MARCOS,12,SAN ANTONIO SACATEPEQUEZ,1203,20579,2020-08-26,1,2020-08-26,1118,69651,19,2630
ALTA VERAPAZ,16,LANQUIN,1611,26146,2020-08-26,1,2020-08-26,1118,69651,19,2630
QUETZALTENANGO,9,SIBILIA,905,8766,2020-08-26,1,2020-08-26,1118,69651,19,2630
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-27,2,2020-08-27,1063,70714,32,2662
ZACAPA,19,ZACAPA,1901,65730,2020-08-27,1,2020-08-27,1063,70714,32,2662
GUATEMALA,1,MIXCO,108,494561,2020-08-27,1,2020-08-27,1063,70714,32,2662
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-27,1,2020-08-27,1063,70714,32,2662
GUATEMALA,1,AMATITLAN,114,147604,2020-08-27,1,2020-08-27,1063,70714,32,2662
SACATEPEQUEZ,3,SANTA MARIA DE JESUS,311,26472,2020-08-27,1,2020-08-27,1063,70714,32,2662
SAN MARCOS,12,SAN MARCOS,1201,48644,2020-08-27,1,2020-08-27,1063,70714,32,2662
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-27,1,2020-08-27,1063,70714,32,2662
EL PROGRESO,2,SANSARE,206,13535,2020-08-27,1,2020-08-27,1063,70714,32,2662
PETEN,17,SAN BENITO,1703,52439,2020-08-27,1,2020-08-27,1063,70714,32,2662
TOTONICAPAN,8,SAN FRANCISCO EL ALTO,803,64224,2020-08-27,1,2020-08-27,1063,70714,32,2662
SACATEPEQUEZ,3,ALOTENANGO,314,27787,2020-08-27,1,2020-08-27,1063,70714,32,2662
PETEN,17,LAS CRUCES,1713,37915,2020-08-27,1,2020-08-27,1063,70714,32,2662
PETEN,17,EL CHAL,1714,15225,2020-08-27,1,2020-08-27,1063,70714,32,2662
QUICHE,14,SACAPULAS,1416,54845,2020-08-27,1,2020-08-27,1063,70714,32,2662
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-28,3,2020-08-28,1142,71856,23,2685
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-28,1,2020-08-28,1142,71856,23,2685
GUATEMALA,1,MIXCO,108,494561,2020-08-28,4,2020-08-28,1142,71856,23,2685
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-28,2,2020-08-28,1142,71856,23,2685
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-28,3,2020-08-28,1142,71856,23,2685
SAN MARCOS,12,MALACATAN,1215,108134,2020-08-28,1,2020-08-28,1142,71856,23,2685
SACATEPEQUEZ,3,SUMPANGO,304,45249,2020-08-28,1,2020-08-28,1142,71856,23,2685
ESCUINTLA,5,MASAGUA,505,47441,2020-08-28,1,2020-08-28,1142,71856,23,2685
JUTIAPA,22,JUTIAPA,2201,163665,2020-08-28,1,2020-08-28,1142,71856,23,2685
SANTA ROSA,6,CUILAPA,601,46489,2020-08-28,1,2020-08-28,1142,71856,23,2685
IZABAL,18,LIVINGSTON,1802,79360,2020-08-28,1,2020-08-28,1142,71856,23,2685
SAN MARCOS,12,SAN PABLO,1219,51253,2020-08-28,1,2020-08-28,1142,71856,23,2685
CHIMALTENANGO,4,PARRAMOS,414,19693,2020-08-28,1,2020-08-28,1142,71856,23,2685
JALAPA,21,JALAPA,2101,188522,2020-08-28,1,2020-08-28,1142,71856,23,2685
QUETZALTENANGO,9,COLOMBA,917,55290,2020-08-28,1,2020-08-28,1142,71856,23,2685
SAN MARCOS,12,EL TUMBADOR,1213,51299,2020-08-28,1,2020-08-28,1142,71856,23,2685
SUCHITEPEQUEZ,10,CUYOTENANGO,1002,37283,2020-08-28,1,2020-08-28,1142,71856,23,2685
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-28,1,2020-08-28,1142,71856,23,2685
QUETZALTENANGO,9,SALCAJA,902,20851,2020-08-28,1,2020-08-28,1142,71856,23,2685
PETEN,17,SAYAXCHE,1710,97003,2020-08-28,1,2020-08-28,1142,71856,23,2685
QUETZALTENANGO,9,SAN MATEO,910,8658,2020-08-28,1,2020-08-28,1142,71856,23,2685
IZABAL,18,EL ESTOR,1803,81385,2020-08-28,1,2020-08-28,1142,71856,23,2685
QUICHE,14,CANILLA,1418,12577,2020-08-28,1,2020-08-28,1142,71856,23,2685
PETEN,17,SAN LUIS,1709,76128,2020-08-28,1,2020-08-28,1142,71856,23,2685
HUEHUETENANGO,13,SAN MIGUEL ACATAN,1313,35071,2020-08-28,1,2020-08-28,1142,71856,23,2685
JUTIAPA,22,EL PROGRESO,2202,25189,2020-08-28,1,2020-08-28,1142,71856,23,2685
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-29,5,2020-08-29,1065,72921,24,2709
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-29,1,2020-08-29,1065,72921,24,2709
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-29,2,2020-08-29,1065,72921,24,2709
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-29,1,2020-08-29,1065,72921,24,2709
GUATEMALA,1,MIXCO,108,494561,2020-08-29,2,2020-08-29,1065,72921,24,2709
IZABAL,18,PUERTO BARRIOS,1801,109753,2020-08-29,1,2020-08-29,1065,72921,24,2709
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-29,1,2020-08-29,1065,72921,24,2709
SANTA ROSA,6,CUILAPA,601,46489,2020-08-29,1,2020-08-29,1065,72921,24,2709
HUEHUETENANGO,13,CHIANTLA,1302,91954,2020-08-29,1,2020-08-29,1065,72921,24,2709
RETALHULEU,11,SAN ANDRES VILLA SECA,1106,55133,2020-08-29,1,2020-08-29,1065,72921,24,2709
SACATEPEQUEZ,3,JOCOTENANGO,302,23160,2020-08-29,1,2020-08-29,1065,72921,24,2709
ALTA VERAPAZ,16,COBAN,1601,224109,2020-08-29,1,2020-08-29,1065,72921,24,2709
PETEN,17,LAS CRUCES,1713,37915,2020-08-29,1,2020-08-29,1065,72921,24,2709
ALTA VERAPAZ,16,SAN JUAN CHAMELCO,1610,60355,2020-08-29,1,2020-08-29,1065,72921,24,2709
QUETZALTENANGO,9,COLOMBA,917,55290,2020-08-29,1,2020-08-29,1065,72921,24,2709
IZABAL,18,EL ESTOR,1803,81385,2020-08-29,1,2020-08-29,1065,72921,24,2709
SUCHITEPEQUEZ,10,ZUNILITO,1018,8724,2020-08-29,1,2020-08-29,1065,72921,24,2709
HUEHUETENANGO,13,SANTA ANA HUISTA,1331,10225,2020-08-29,1,2020-08-29,1065,72921,24,2709
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-30,6,2020-08-30,758,73679,19,2728
EL PROGRESO,2,EL JICARO,205,13508,2020-08-30,1,2020-08-30,758,73679,19,2728
ESCUINTLA,5,ESCUINTLA,501,166078,2020-08-30,1,2020-08-30,758,73679,19,2728
TOTONICAPAN,8,TOTONICAPAN,801,117483,2020-08-30,1,2020-08-30,758,73679,19,2728
ZACAPA,19,ZACAPA,1901,65730,2020-08-30,1,2020-08-30,758,73679,19,2728
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-30,1,2020-08-30,758,73679,19,2728
ESCUINTLA,5,SANTA LUCIA COTZUMALGUAPA,502,123979,2020-08-30,1,2020-08-30,758,73679,19,2728
CHIQUIMULA,20,CHIQUIMULA,2001,117014,2020-08-30,1,2020-08-30,758,73679,19,2728
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-30,3,2020-08-30,758,73679,19,2728
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-30,1,2020-08-30,758,73679,19,2728
QUETZALTENANGO,9,COATEPEQUE,920,117579,2020-08-30,1,2020-08-30,758,73679,19,2728
SAN MARCOS,12,AYUTLA,1217,45434,2020-08-30,1,2020-08-30,758,73679,19,2728
SAN MARCOS,12,PAJAPITA,1222,23021,2020-08-30,1,2020-08-30,758,73679,19,2728
IZABAL,18,MORALES,1804,106156,2020-08-30,2,2020-08-30,758,73679,19,2728
HUEHUETENANGO,13,HUEHUETENANGO,1301,129232,2020-08-30,1,2020-08-30,758,73679,19,2728
IZABAL,18,LOS AMATES,1805,63841,2020-08-30,1,2020-08-30,758,73679,19,2728
PETEN,17,SAYAXCHE,1710,97003,2020-08-30,1,2020-08-30,758,73679,19,2728
QUETZALTENANGO,9,GENOVA,921,45162,2020-08-30,1,2020-08-30,758,73679,19,2728
QUETZALTENANGO,9,CAJOLA,907,18896,2020-08-30,1,2020-08-30,758,73679,19,2728
GUATEMALA,1,GUATEMALA,101,1205668,2020-08-31,6,2020-08-31,233,73912,12,2740
GUATEMALA,1,VILLA NUEVA,115,464528,2020-08-31,1,2020-08-31,233,73912,12,2740
GUATEMALA,1,MIXCO,108,494561,2020-08-31,2,2020-08-31,233,73912,12,2740
QUETZALTENANGO,9,QUETZALTENANGO,901,196867,2020-08-31,1,2020-08-31,233,73912,12,2740
GUATEMALA,1,AMATITLAN,114,147604,2020-08-31,1,2020-08-31,233,73912,12,2740
GUATEMALA,1,SAN JUAN SACATEPEQUEZ,110,276836,2020-08-31,1,2020-08-31,233,73912,12,2740
SACATEPEQUEZ,3,SANTA LUCIA MILPAS ALTAS,309,17116,2020-08-31,1,2020-08-31,233,73912,12,2740
CHIMALTENANGO,4,CHIMALTENANGO,401,112778,2020-08-31,1,2020-08-31,233,73912,12,2740
SANTA ROSA,6,BARBERENA,602,60376,2020-08-31,1,2020-08-31,233,73912,12,2740
TOTONICAPAN,8,SAN FRANCISCO EL ALTO,803,64224,2020-08-31,1,2020-08-31,233,73912,12,2740
QUETZALTENANGO,9,CANTEL,914,45229,2020-08-31,1,2020-08-31,233,73912,12,2740
JALAPA,21,JALAPA,2101,188522,2020-08-31,1,2020-08-31,233,73912,12,2740
QUETZALTENANGO,9,COLOMBA,917,55290,2020-08-31,1,2020-08-31,233,73912,12,2740
